tm	ias	tas	alt	roc	wt	gs	fuel	hdng	x		y		eng	flap	pitch	roll	yaw
2241.2	136	188	20301	00672	9548.1	1.3	105.5	052	0638989.9	0570990.5	100	000	079	000	-529
2251.2	106	148	20756	03386	9546.4	0.9	105.2	052	0640950.2	0572471.1	100	000	217	000	-529
2261.2	081	113	21051	-0710	9544.6	0.7	104.9	052	0642431.4	0573590.5	100	000	047	000	-529
2271.2	123	171	20544	-3829	9542.8	1.2	104.6	052	0643986.5	0574765.7	100	000	-86	000	-529
2281.2	132	183	20329	01737	9541.0	1.3	104.3	052	0646130.8	0576384.9	100	000	119	000	-529
2291.2	100	140	20839	03010	9539.2	0.9	104.0	052	0647990.2	0577789.2	100	000	211	000	-529
2301.2	081	114	21010	-1627	9537.5	0.7	103.8	052	0649428.4	0578876.1	100	000	-05	000	-529
2311.2	128	178	20467	-3082	9535.7	1.2	103.5	052	0651105.7	0580143.2	100	000	-54	000	-529
2321.2	128	177	20420	02437	9533.9	1.2	103.2	052	0653249.3	0581761.7	100	000	149	000	-529
2331.2	097	135	20926	02447	9532.1	0.8	102.9	052	0655019.2	0583098.4	100	000	191	000	-529
2341.2	089	124	20951	-2577	9530.4	0.8	102.6	052	0656432.6	0584166.5	100	000	-56	000	-529
2351.2	132	183	20397	-2231	9528.6	1.3	102.3	052	0658236.2	0585528.6	100	000	-21	000	-529
2361.2	122	169	20508	02978	9526.8	1.1	102.0	052	0660360.6	0587132.4	100	000	175	000	-529
2371.2	093	130	20995	01876	9525.0	0.8	101.7	052	0662048.4	0588407.1	100	000	168	000	-529
2381.2	098	137	20861	-3382	9523.2	0.9	101.4	052	0663451.1	0589467.0	100	000	-89	000	-529
2391.2	135	187	20338	-1201	9521.5	1.3	101.1	052	0665375.9	0590920.3	100	000	015	000	-529
2401.2	116	161	20597	03322	9519.7	1.1	100.8	052	0667455.1	0592489.8	100	000	198	000	-529
2411.2	087	122	21039	01026	9517.9	0.7	100.5	052	0669062.4	0593703.7	100	000	135	000	-529
